#Position (bp)	Coverage	Std
1.2267506325E9	6.546681592039801	26.071073804189243
1.2274637485E9	80.55911460677046	59.849081328277066
1.2280810585E9	6.429693266360543	15.503422446859648
1.2286817535E9	36.899404416283815	31.64275557576979
1.2292114875E9	1.8770559402804878	8.418344238803616
1.2294984875E9	3.450489694206734	8.758852860325106
1.2297502545E9	0.1205375	0.8535514044274076
1.2301495315E9	78.2048229349097	47.55959113757879
1.2305316745E9	4.247107171371387	15.386366685078668
1.2308896405E9	0.12775556824671616	0.6489635016695032
1.2312339075E9	8.240389674109016	17.997107326633365
1.2315715745E9	1.9976557863501483	7.292506010756107
1.2319060745E9	48.75904819277108	207.2564549403898
1.2322360745E9	0.18939329268292682	1.2031133393479907
1.2325600745E9	2.058271875	6.130338744718761
1.2328796705E9	108.35866500413545	77.87537505576582
1.2331988665E9	6.965194235588973	12.078163227178042
1.233510837E9	2.592601586265058	16.06096512642214
1.2338121355E9	464.18755035990546	228.41797709260587
1.2341094015E9	111.57006296431123	80.46779727962384
1.2343962395E9	5.978754512635379	40.700579387213565
1.23459549E9	47.04526711714307	370.37138161757883
1.2347282085E9	50.1985257336594	139.8132805501175
1.23493034E9	69.28552935346698	51.73168421106683
1.2351851035E9	19.164686998394863	32.686767525530236
1.2354287035E9	4.37118487394958	17.929190086081892
1.235663826E9	75.8913431936102	91.45584218268876
1.235894999E9	212.30072446447429	1171.6318459173694
1.236123212E9	81.14800397658234	66.78027576623954
1.2363451615E9	50.900125934164926	40.389112749944104
1.236559101E9	1.3975844606642733	4.3288262377747895
1.2367647535E9	23.091995024875622	36.80343510897992
1.236962959E9	7.375101708706265	20.9268866301364
1.2371580895E9	77.27172183731075	65.39463993717061
1.237347526E9	78.83068420795227	73.54372499211921
1.237531526E9	45.22557711018225	36.00066863111435
1.2377105145E9	1.763471264367816	9.609751094172733
1.237882035E9	32.7340881797907	37.36318986180878
1.2380449375E9	30.27721925952387	25.403466878922266
1.238200508E9	71.05991825207123	128.50514500906274
1.2383546965E9	3.76162987012987	12.90967471699815
1.2385080855E9	3.465426959378968	10.199681026492541
1.238659708E9	1.4111399841825782	3.915170123028217
1.2388079415E9	4.902595890410959	9.7352167518489
1.2389537875E9	134.44117041429865	105.18111544164258
1.2390981595E9	4.03465872549842	11.238420393686237
1.239241155E9	52.851440124808484	176.35989997557547
1.23938377E9	65.93431770104925	49.554352401333134
1.239523837E9	1.6243987725165587	4.29153152210495
1.2396614805E9	2.1402098309129536	6.303986302260585
1.2397979815E9	34.017424275955676	32.37449188955089
1.2398658115E9	0.9901960784313726	1.3173056280328643
